Data,RSI_14
2025-01-29,52.10685442761347
2025-01-30,58.08369023876489
2025-01-31,61.34563428277485
2025-02-03,58.27084995270201
2025-02-04,52.744275432323654
2025-02-05,49.23907284343824
2025-02-06,48.18942309118466
2025-02-07,45.50323766679475
2025-02-10,49.22835818323057
2025-02-11,49.22835818323057
2025-02-12,41.84063434760091
2025-02-13,42.597940301650354
2025-02-14,57.387332302947165
2025-02-17,59.64913726976554
2025-02-18,65.6395858251347
2025-02-19,66.25863066844369
2025-02-20,66.71984805260095
2025-02-21,64.99759315569854
2025-02-24,60.51183247212972
2025-02-25,57.8257177461291
2025-02-26,57.8257177461291
2025-02-27,41.05709101533253
2025-02-28,35.47176823990607
2025-03-05,27.642392270501347
2025-03-06,25.9913380485948
2025-03-07,30.59943576163063
2025-03-10,30.53545076261102
2025-03-11,27.725837055732185
2025-03-12,27.725837055732185
2025-03-13,32.52600889520939
2025-03-14,44.771664608076314
2025-03-17,50.86419204504531
