Data,MACD_Linha_12_26,MACD_Sinal_9,MACD_Hist_12_26_9
2023-01-27,0.3328322189929107,0.2415153196931585,0.0913168992997522
2023-01-30,0.31003724764605955,0.2552197052837387,0.05481754236232084
2023-01-31,0.303003725962391,0.2647765094194692,0.03822721654292183
2023-02-01,0.27808568218216756,0.26743834397200883,0.01064733821015873
2023-02-02,0.2011489164605429,0.25418045846971565,-0.05303154200917276
2023-02-03,0.15134206107795478,0.23361277899136348,-0.0822707179134087
2023-02-06,0.15526726485423836,0.21794367616393845,-0.06267641130970009
2023-02-07,0.14939365225897028,0.20423367138294485,-0.05484001912397457
2023-02-08,0.16223462641072395,0.19583386238850067,-0.033599235977776726
2023-02-09,0.16486234545941159,0.18963955900268287,-0.02477721354327128
2023-02-10,0.20093976242964473,0.19189959968807524,0.00904016274156949
2023-02-13,0.2301065163245024,0.1995409830153607,0.030565533309141718
2023-02-14,0.24634706121278604,0.20890219865484577,0.03744486255794027
2023-02-15,0.25785920252169525,0.21869359942821567,0.03916560309347958
2023-02-16,0.26872644482899766,0.22870016850837208,0.04002627632062558
2023-02-17,0.2558306780346751,0.2341262704136327,0.021704407621042365
2023-02-22,0.21249831740624892,0.22980067981215596,-0.017302362405907046
2023-02-23,0.21122654406595842,0.22608585266291648,-0.014859308596958054
2023-02-24,0.18149821402366584,0.21716832493506635,-0.035670110911400515
2023-02-27,0.16491336041191573,0.20671733203043624,-0.04180397161852051
2023-02-28,0.10855869321852651,0.18708560426805432,-0.0785269110495278
2023-03-01,0.06635992327249873,0.16294046806894322,-0.09658054479644448
2023-03-02,0.0022285801720762777,0.13079809048956983,-0.12856951031749356
2023-03-03,-0.00017892317067058627,0.10460268775752175,-0.10478161092819234
2023-03-06,0.009902707237953834,0.08566269165360818,-0.07575998441565435
2023-03-07,-0.021399749931788392,0.06425020333652887,-0.08564995326831726
2023-03-08,-0.031321620934500416,0.04513583848232301,-0.07645745941682343
2023-03-09,-0.04352454982911169,0.02740376082003607,-0.07092831064914776
2023-03-10,-0.0677459379963512,0.008373821056758615,-0.07611975905310982
2023-03-13,-0.12105049068582652,-0.017511041291758414,-0.1035394493940681
2023-03-14,-0.18137684403870935,-0.0502842018411486,-0.13109264219756075
2023-03-15,-0.2449216867620354,-0.08921169882532598,-0.15570998793670943
2023-03-16,-0.2959050058556745,-0.13055036023139568,-0.1653546456242788
2023-03-17,-0.32130897373980005,-0.16870208293307656,-0.1526068908067235
2023-03-20,-0.3638755129796163,-0.20773676894238452,-0.15613874403723177
2023-03-21,-0.3715401746292759,-0.2404974500797628,-0.1310427245495131
2023-03-22,-0.376502058547052,-0.26769837177322064,-0.10880368677383134
2023-03-23,-0.4000305766188479,-0.29416481274234607,-0.10586576387650182
2023-03-24,-0.4147035685369911,-0.3182725639012751,-0.09643100463571597
2023-03-27,-0.4031259574353996,-0.3352432426081,-0.06788271482729957
2023-03-28,-0.37111357315426297,-0.3424173087173326,-0.028696264436930352
2023-03-29,-0.3282421772285371,-0.3395822824195735,0.011340105191036398
2023-03-30,-0.2877219419336985,-0.3292102143223985,0.04148827238870001
2023-03-31,-0.2758303394441963,-0.31853423934675806,0.04270389990256174
2023-04-03,-0.21630466410975124,-0.2980883242993567,0.08178366018960548
2023-04-04,-0.17757309894333773,-0.27398527922815297,0.09641218028481524
2023-04-05,-0.14121562653155095,-0.2474313486888326,0.10621572215728164
2023-04-06,-0.1270755484136945,-0.223360188633805,0.09628464022011049
2023-04-10,-0.09141508210011828,-0.19697116732706768,0.1055560852269494
2023-04-11,-0.010582351146744884,-0.15969340409100313,0.14911105294425825
2023-04-12,0.0616436614366318,-0.11542599098547615,0.17706965242210795
2023-04-13,0.12550570934170757,-0.0672396509200394,0.192745360261747
2023-04-14,0.1860756248303943,-0.016576595769952664,0.20265222060034696
2023-04-17,0.24975774522944683,0.036690272429927236,0.2130674727995196
2023-04-18,0.32791601340272614,0.09493542062448701,0.23298059277823913
2023-04-19,0.34552814928318654,0.14505396635622692,0.20047418292695962
2023-04-20,0.36336639649114666,0.1887164523832109,0.17464994410793577
2023-04-24,0.3963352067367989,0.23024020325392852,0.16609500348287037
2023-04-25,0.41286250585533857,0.26676466377421054,0.14609784208112803
2023-04-26,0.40594956350256695,0.29460164371988184,0.1113479197826851
2023-04-27,0.3663915652090548,0.3089596280177165,0.05743193719133832
2023-04-28,0.35276189058924956,0.3177200805320231,0.03504181005722645
2023-05-02,0.2894023234017755,0.31205652910597365,-0.022654205704198127
2023-05-03,0.2324750006947589,0.2961402234237307,-0.0636652227289718
2023-05-04,0.2035721125260732,0.27762660124419924,-0.07405448871812603
2023-05-05,0.22806617891783176,0.26771451677892577,-0.03964833786109401
2023-05-08,0.2709824283254161,0.26836809908822384,0.0026143292371922366
2023-05-09,0.3055067556011526,0.27579583039080957,0.02971092521034302
2023-05-10,0.3258832883032152,0.28581332197329073,0.04006996632992449
2023-05-11,0.38360412402929533,0.30537148238449163,0.0782326416448037
2023-05-12,0.46593692553514643,0.3374845710146226,0.12845235452052384
2023-05-15,0.49561718967181,0.3691110947460601,0.12650609492574993
2023-05-16,0.5451317306373245,0.404315221924313,0.14081650871301143
2023-05-17,0.5458040150902228,0.432612980557495,0.11319103453272783
2023-05-18,0.5472902320822062,0.45554843086243724,0.09174180121976894
2023-05-19,0.5478017669667281,0.47399909808329543,0.07380266888343268
2023-05-22,0.5268030918253483,0.484559896831706,0.04224319499364232
2023-05-23,0.5362565162379394,0.4948992207129527,0.041357295524986626
2023-05-24,0.5582926007066309,0.5075778967116884,0.05071470399494249
2023-05-25,0.5588246600401465,0.51782724937738,0.04099741066276652
2023-05-26,0.5704230009989963,0.5283463997017033,0.04207660129729307
2023-05-29,0.5674254276647712,0.5361622052943169,0.03126322237045431
2023-05-30,0.5434538197514662,0.5376205281857468,0.005833291565719434
2023-05-31,0.5049181859760701,0.5310800597438115,-0.026161873767741373
2023-06-01,0.5112515989899187,0.5271143675930329,-0.015862768603114197
2023-06-02,0.5215555368327927,0.5260026014409849,-0.004447064608192219
2023-06-05,0.5388414649224202,0.528570374137272,0.010271090785148207
2023-06-06,0.5749618762185982,0.5378486745535374,0.037113201665060824
2023-06-07,0.6389882739438768,0.5580765944316053,0.08091167951227152
2023-06-09,0.7528666394101933,0.597034603427323,0.15583203598287032
2023-06-12,0.8606304113349701,0.6497537650088524,0.2108766463261177
2023-06-13,0.9264780342237842,0.7050986188518388,0.2213794153719454
2023-06-14,1.0345184449289917,0.7709825840672694,0.2635358608617223
2023-06-15,1.069085508074906,0.8306031688687968,0.23848233920610917
2023-06-16,1.0975459078835321,0.8839917166717439,0.2135541912117882
2023-06-19,1.1488177777292208,0.9369569288832393,0.21186084884598144
2023-06-20,1.1838733136171058,0.9863402058300127,0.1975331077870931
2023-06-21,1.2672487526903282,1.042521915202076,0.22472683748825228
2023-06-22,1.2965913473751556,1.0933358016366919,0.20325554573846372
2023-06-23,1.2354028805626953,1.1217492174218926,0.11365366314080272
2023-06-26,1.2100796899767197,1.139415311932858,0.07066437804386161
2023-06-27,1.1628882478939602,1.1441098991250787,0.018778348768881514
2023-06-28,1.1286170240639457,1.141011324112852,-0.012394300048906404
2023-06-29,1.0960841048345706,1.1320258802571959,-0.03594177542262522
2023-06-30,0.9775345629331014,1.101127616792377,-0.12359305385927555
2023-07-03,0.9030295422076406,1.0615080018754297,-0.15847845966778906
2023-07-04,0.8383543317565554,1.0168772678516549,-0.1785229360950995
2023-07-05,0.7757358126651717,0.9686489768143582,-0.19291316414918658
2023-07-06,0.6931060804691853,0.9135403975453237,-0.22043431707613836
2023-07-07,0.6124918335296599,0.853330684742191,-0.24083885121253112
2023-07-10,0.5455434425254246,0.7917732362988378,-0.24622979377341314
2023-07-11,0.4653355186044337,0.726485692759957,-0.26115017415552333
2023-07-12,0.3979893044942031,0.6607864151068064,-0.26279711061260325
2023-07-13,0.365419030709905,0.6017129382274261,-0.2362939075175211
2023-07-14,0.3046255793893309,0.5422954664598071,-0.2376698870704762
2023-07-17,0.2503329827206251,0.4839029697119707,-0.23356998699134562
2023-07-18,0.19616832170986598,0.4263560401115498,-0.23018771840168384
2023-07-19,0.16585505941699807,0.3742558439726395,-0.20840078455564143
2023-07-20,0.14181070794062123,0.3277668167662358,-0.18595610882561459
2023-07-21,0.15087213390140164,0.292387880193269,-0.14151574629186736
2023-07-24,0.18975647465242318,0.2718615990850999,-0.0821051244326767
2023-07-25,0.2555518245325423,0.26859964417458837,-0.013047819642046043
2023-07-26,0.30418861632428573,0.27571743860452785,0.02847117771975788
2023-07-27,0.25267398178705847,0.271108747241034,-0.018434765453975543
2023-07-28,0.229377057499633,0.26276240929275385,-0.033385351793120854
2023-07-31,0.28110309052230775,0.26643054553866463,0.014672544983643121
2023-08-01,0.29050550282757115,0.27124553699644594,0.019259965831125214
2023-08-02,0.29137057796328847,0.2752705451898145,0.016100032773473993
2023-08-03,0.3094686216968192,0.28211016049121546,0.027358461205603757
2023-08-04,0.2706626032920667,0.2798206490513857,-0.009158045759319
2023-08-07,0.24754492387761218,0.273365504016631,-0.025820580139018834
2023-08-08,0.22820719870813377,0.26433384295493156,-0.03612664424679779
2023-08-09,0.22321944025674156,0.2561109624152936,-0.03289152215855201
2023-08-10,0.2255427697862018,0.24999732388947524,-0.024454554103273435
2023-08-11,0.22160187104391227,0.24431823332036265,-0.02271636227645038
2023-08-14,0.2199774988550125,0.23945008642729262,-0.019472587572280126
2023-08-15,0.2281637884636467,0.23719282683456344,-0.009029038370916731
2023-08-16,0.26867254769020477,0.24348877100569172,0.02518377668451305
2023-08-17,0.2917643385635422,0.25314388451726183,0.038620454046280395
2023-08-18,0.3105198517712715,0.2646190779680638,0.04590077380320773
2023-08-21,0.31050756323862316,0.27379677502217564,0.03671078821644752
2023-08-22,0.3292955700778464,0.2848965340333098,0.0443990360445366
2023-08-23,0.43120303332706555,0.314157833892061,0.11704519943500458
2023-08-24,0.5029401850656043,0.35191430412676966,0.15102588093883468
2023-08-25,0.541447182181944,0.38982087973780455,0.15162630244413944
2023-08-28,0.585389163601505,0.42893453651054464,0.1564546270909603
2023-08-29,0.6171341443307767,0.4665744580745911,0.15055968625618565
2023-08-30,0.6469385122032136,0.5026472689003156,0.144291243302898
2023-08-31,0.6254241165226055,0.5272026384247737,0.09822147809783188
2023-09-01,0.6397313664421027,0.5497083840282395,0.0900229824138632
2023-09-04,0.6245050651945014,0.5646677202614919,0.05983734493300952
2023-09-05,0.6660855406820545,0.5849512843456044,0.0811342563364501
2023-09-06,0.6990493258568407,0.6077708926478517,0.09127843320898898
2023-09-08,0.7105275128073814,0.6283222166797576,0.08220529612762373
2023-09-11,0.709827773092762,0.6446233279623585,0.06520444513040347
2023-09-12,0.7099652673551766,0.6576917158409221,0.0522735515142545
2023-09-13,0.6740619905823664,0.660965770789211,0.01309621979315534
2023-09-14,0.6853165516226767,0.6658359269559042,0.019480624666772473
2023-09-15,0.6871220732169618,0.6700931562081158,0.017028917008846012
2023-09-18,0.6942674582470474,0.6749280166159022,0.019339441631145204
2023-09-19,0.69594241850427,0.6791308969935758,0.016811521510694205
2023-09-20,0.6941100663581707,0.6821267308664948,0.011983335491675962
2023-09-21,0.6552487070829294,0.6767511261097817,-0.02150241902685235
2023-09-22,0.6324912466013828,0.667899150208102,-0.03540790360671919
2023-09-25,0.6194192619323466,0.658203172552951,-0.03878391062060438
2023-09-26,0.5582441256596589,0.6382113631742926,-0.07996723751463375
2023-09-27,0.56298447045274,0.6231659846299822,-0.06018151417724216
2023-09-28,0.556294034373785,0.6097915945787428,-0.05349756020495777
2023-09-29,0.5550830769401465,0.5988498910510235,-0.04376681411087702
2023-10-02,0.519090639327576,0.582898040706334,-0.06380740137875796
2023-10-03,0.4769986652513154,0.5617181656153303,-0.08471950036401488
2023-10-04,0.3628012648753156,0.5219347854673273,-0.1591335205920117
2023-10-05,0.27557764617759517,0.4726633576093809,-0.19708571143178572
2023-10-06,0.2471764902613991,0.4275659841397845,-0.18038949387838543
2023-10-09,0.30267784684829735,0.4025883566814871,-0.09991050983318978
2023-10-10,0.35707146985115656,0.39348497931542104,-0.03641350946426447
2023-10-11,0.39083204092347046,0.39295439163703094,-0.0021223507135604835
2023-10-13,0.47744408901803226,0.4098523311132312,0.06759175790480104
2023-10-16,0.5621977553141306,0.4403214159534111,0.12187633936071951
2023-10-17,0.6772361234342803,0.48770435744958496,0.18953176598469534
2023-10-18,0.8067136355120681,0.5515062130620816,0.2552074224499865
2023-10-19,0.8893901633734451,0.6190830031243544,0.27030716024909074
2023-10-20,0.9161094924571636,0.6784883009909162,0.23762119146624738
2023-10-23,0.7878000267255203,0.700350646137837,0.08744938058768326
2023-10-24,0.7078105589673918,0.701842628703748,0.005967930263643728
2023-10-25,0.6474449012199415,0.6909630832069869,-0.04351818198704538
2023-10-26,0.5720308400078942,0.6671766345671684,-0.09514579455927419
2023-10-27,0.49206790498411834,0.6321548886505584,-0.14008698366644
2023-10-30,0.4038682504215174,0.5864975610047501,-0.18262931058323273
2023-10-31,0.31101817063119697,0.5314016829300395,-0.22038351229884257
2023-11-01,0.2562664765432707,0.4763746416526858,-0.22010816510941505
2023-11-03,0.23358333756790373,0.42781638083572937,-0.19423304326782564
2023-11-06,0.21155428751520944,0.38456396217162536,-0.17300967465641592
2023-11-07,0.15917763248798877,0.3394866962348981,-0.1803090637469093
2023-11-08,0.07404859926167262,0.286399076840253,-0.2123504775785804
2023-11-09,0.04639424446314422,0.23839811036483124,-0.19200386590168703
2023-11-10,0.015424089057304968,0.193803306103326,-0.17837921704602103
2023-11-13,0.04522896343669558,0.16408843756999994,-0.11885947413330436
2023-11-14,0.09518743808224173,0.1503082376724483,-0.055120799590206576
2023-11-16,0.09814422091756114,0.13987543432147087,-0.04173121340390973
2023-11-17,0.16395772062138292,0.1446918915814533,0.019265829039929627
2023-11-20,0.21524798140789514,0.15880310954674168,0.05644487186115346
2023-11-21,0.2394184366519383,0.174926174967781,0.06449226168415728
2023-11-22,0.2524361045878436,0.19042816089179354,0.06200794369605006
2023-11-23,0.26055608824603027,0.2044537463626409,0.05610234188338936
2023-11-24,0.269532644237529,0.21746952593761854,0.05206311829991045
2023-11-27,0.26152814942474834,0.2262812506350445,0.03524689878970383
2023-11-28,0.2833875549198659,0.23770251149200877,0.04568504342785712
2023-11-29,0.27574592042265067,0.24531119327813716,0.030434727144513507
2023-11-30,0.30570480028468694,0.25738991467944716,0.04831488560523978
2023-12-01,0.31213178820754095,0.26833828938506593,0.04379349882247502
2023-12-04,0.26973547631567385,0.26861772677118756,0.0011177495444862906
2023-12-05,0.22387243450505423,0.25966866831796087,-0.03579623381290664
2023-12-06,0.11359372728015416,0.23045368011039954,-0.11685995283024539
2023-12-07,0.02111219053950464,0.1885853821962206,-0.16747319165671595
2023-12-08,0.009839052745096666,0.15283611630599583,-0.14299706356089917
2023-12-11,-0.006284790857300493,0.12101193487333657,-0.12729672573063705
2023-12-12,-0.03480022626251511,0.08984950264616624,-0.12464972890868135
2023-12-13,-0.028824567662468326,0.06611468858443932,-0.09493925624690765
2023-12-14,0.020060345117197897,0.05690381989099104,-0.03684347477379314
2023-12-15,0.06212048652442803,0.05794715321767844,0.004173333306749592
2023-12-18,0.11989272852126831,0.07033626827839641,0.0495564602428719
2023-12-19,0.187721206113995,0.09381325584551614,0.09390795026847887
2023-12-20,0.24590338991326632,0.12423128265906619,0.12167210725420013
2023-12-21,0.28948312491368355,0.15728165110998968,0.13220147380369388
2023-12-22,0.34027085888935105,0.19387949266586196,0.14639136622348908
2023-12-26,0.410486082273259,0.23720081058734138,0.17328527168591762
2023-12-27,0.4624155469498419,0.2822437578598415,0.18017178909000037
2023-12-28,0.49065184495058745,0.3239253752779907,0.16672646967259674
2024-01-02,0.5390916585414764,0.3669586319306879,0.17213302661078855
2024-01-03,0.6387058525680551,0.42130807605816134,0.21739777650989378
2024-01-04,0.6903271629584715,0.47511189343822346,0.21521526952024805
2024-01-05,0.7284882789286442,0.5257871705363076,0.20270110839233657
2024-01-08,0.7333325916810196,0.56729625476525,0.16603633691576958
2024-01-09,0.7096256276929225,0.5957621293507845,0.11386349834213794
2024-01-10,0.6622241530276902,0.6090545340861657,0.0531696189415245
2024-01-11,0.6366848306771189,0.6145805934043564,0.02210423727276245
2024-01-12,0.6150037680870462,0.6146652283408944,0.00033853974615172255
2024-01-15,0.6141424937718973,0.6145606814270951,-0.0004181876551977437
2024-01-16,0.579346424222738,0.6075178299862237,-0.028171405763485757
2024-01-17,0.5327187751546205,0.5925580190199031,-0.05983924386528261
2024-01-18,0.4813413432618816,0.5703146838682989,-0.08897334060641726
2024-01-19,0.4236371861577517,0.5409791843261895,-0.11734199816843782
2024-01-22,0.38396997262992727,0.5095773419869372,-0.1256073693570099
2024-01-23,0.3756384523716001,0.48278956406386975,-0.10715111169226965
2024-01-24,0.34807799117351834,0.45584724948579947,-0.10776925831228112
2024-01-25,0.4030881370590862,0.4452954270004569,-0.042207289941370685
2024-01-26,0.4806819762906933,0.4523727368585042,0.028309239432189104
2024-01-29,0.5718944488933388,0.4762770792654712,0.09561736962786765
2024-01-30,0.6216832015148626,0.5053583037153495,0.11632489779951305
2024-01-31,0.6615839826113294,0.5366034394945455,0.12498054311678397
2024-02-01,0.7499212443523078,0.5792670004660979,0.17065424388620987
2024-02-02,0.7794741275470614,0.6193084258822906,0.16016570166477073
2024-02-05,0.8041155701919926,0.656269854744231,0.1478457154477616
2024-02-06,0.8357962951110451,0.692175142817594,0.14362115229345118
2024-02-07,0.8869900676816869,0.7311381277904125,0.15585193989127433
2024-02-08,0.8970479798930846,0.764320098210947,0.13272788168213756
2024-02-09,0.8619987888348568,0.7838558363357291,0.07814295249912773
2024-02-14,0.8071653908395504,0.7885177472364934,0.01864764360305704
2024-02-15,0.8307897611755379,0.7969721500243023,0.033817611151235605
2024-02-16,0.8621673759837876,0.8100111952161995,0.0521561807675881
2024-02-19,0.8888915200531144,0.8257872601835825,0.06310425986953194
2024-02-20,0.8741723563461399,0.835464279416094,0.038708076930045854
2024-02-21,0.8558690530845965,0.8395452341497945,0.016323818934801948
2024-02-22,0.8134277863915393,0.8343217445981436,-0.020893958206604224
2024-02-23,0.7541541126418032,0.8182882182068756,-0.06413410556507237
2024-02-26,0.7445903612693137,0.8035486468193633,-0.05895828555004967
2024-02-27,0.7254211502365102,0.7879231475027928,-0.06250199726628258
2024-02-28,0.5745003022736483,0.745238578456964,-0.1707382761833156
2024-02-29,0.4329583239292525,0.6827825275514217,-0.24982420362216917
2024-03-01,0.3195227759508299,0.6101305772313034,-0.2906078012804735
2024-03-04,0.22142344034436334,0.5323891498539154,-0.31096570950955205
2024-03-05,0.13486215529263745,0.45288375094165984,-0.3180215956490224
2024-03-06,0.11656072506359294,0.3856191457660465,-0.26905842070245356
2024-03-07,0.07536660479794577,0.3235686375724264,-0.2482020327744806
2024-03-08,-0.20506031683238035,0.21784284669146503,-0.4229031635238454
2024-03-11,-0.44955365637941824,0.08436354607728837,-0.5339172024567066
2024-03-12,-0.5681788807381558,-0.04614493928580046,-0.5220339414523554
2024-03-13,-0.6801709638598084,-0.17295014420060206,-0.5072208196592063
2024-03-14,-0.7689377416461838,-0.29214766368971845,-0.47679007795646533
2024-03-15,-0.8241374935683119,-0.39854562966543716,-0.42559186390287473
2024-03-18,-0.8571955613868667,-0.4902756160097231,-0.3669199453771436
2024-03-19,-0.8884838417417171,-0.569917261156122,-0.31856658058559517
2024-03-20,-0.8669748438232503,-0.6293287776895476,-0.23764606613370265
2024-03-21,-0.8976789070629323,-0.6829988035642247,-0.2146801034987076
2024-03-22,-0.8915618180676645,-0.7247114064649127,-0.16685041160275182
2024-03-25,-0.8447001464267281,-0.7487091544572759,-0.09599099196945216
2024-03-26,-0.8175042481732646,-0.7624681732004737,-0.05503607497279095
2024-03-27,-0.7701284960012025,-0.7640002377606194,-0.006128258240583051
2024-03-28,-0.6779665420658105,-0.7467934986216577,0.06882695655584714
2024-04-01,-0.5812816318079861,-0.7136911252589234,0.13240949345093733
2024-04-02,-0.44306659805261717,-0.6595662198176622,0.216499621765045
2024-04-03,-0.34089736536049386,-0.5958324489262286,0.2549350835657347
2024-04-04,-0.2880764865805041,-0.5342812564570837,0.24620476987657958
2024-04-05,-0.23064615150694578,-0.4735542354670561,0.24290808396011032
2024-04-08,-0.15270903825550164,-0.4093851960247452,0.2566761577692436
2024-04-09,-0.08432287786471093,-0.34437273239273836,0.2600498545280274
2024-04-10,0.020473377459868658,-0.27140351042221694,0.2918768878820856
2024-04-11,0.08559325411063767,-0.200004157515646,0.2855974116262837
2024-04-12,0.11489693804943713,-0.13702393840262939,0.2519208764520665
2024-04-15,0.15728703870748006,-0.07816174298060749,0.23544878168808756
2024-04-16,0.19907658151697305,-0.02271407808109139,0.22179065959806443
2024-04-17,0.24630113407122067,0.031088964349371022,0.21521216972184964
2024-04-18,0.2844821808408291,0.08176760764766264,0.20271457319316646
2024-04-19,0.35104018408379645,0.1356221229348894,0.21541806114890705
2024-04-22,0.45502676572333556,0.19950305149257863,0.2555237142307569
2024-04-23,0.5265259192503464,0.26490762504413223,0.2616182942062142
2024-04-24,0.5653753880336154,0.32500117764202885,0.24037421039158657
2024-04-25,0.6468058790970446,0.389362117933032,0.2574437611640126
2024-04-26,0.7359402424191401,0.45867774283025364,0.2772624995888865
2024-04-29,0.8420604388405053,0.5353542820323041,0.30670615680820124
2024-04-30,0.9076297045399713,0.6098093665338375,0.2978203380061337
2024-05-02,0.958230927472151,0.6794936787215002,0.27873724875065076
2024-05-03,0.9534514761800139,0.734285238213203,0.2191662379668109
2024-05-06,0.9555934846983689,0.7785468875102362,0.17704659718813276
2024-05-07,0.9766951325723099,0.818176536522651,0.1585185960496589
2024-05-08,1.0203879321023521,0.8586188156385913,0.1617691164637608
2024-05-09,1.0685188954708806,0.9005988316050493,0.16792006386583136
2024-05-10,1.0884674406117938,0.9381725534063983,0.15029488720539552
2024-05-13,1.0940856176810385,0.9693551662613265,0.12473045141971206
2024-05-14,1.038953584129235,0.9832748498349082,0.05567873429432679
2024-05-15,0.829958930102844,0.9526116658884954,-0.12265273578565139
2024-05-16,0.5889521905653261,0.8798797708238616,-0.2909275802585355
2024-05-17,0.3551269423172414,0.7749292051225376,-0.4198022628052962
2024-05-20,0.17187209605657472,0.654317783309345,-0.48244568725277026
2024-05-21,0.02155138065512574,0.5277645027785012,-0.5062131221233754
2024-05-22,-0.06535574828509993,0.40914045256578097,-0.4744962008508809
2024-05-23,-0.15583448750282258,0.2961454645520603,-0.4519799520548829
2024-05-24,-0.23691230896967141,0.18953390984771395,-0.42644621881738537
2024-05-27,-0.27300561856369754,0.09702600416543167,-0.3700316227291292
2024-05-28,-0.24871398797709787,0.027878005736925754,-0.27659199371402365
2024-05-29,-0.2300386194209061,-0.023705319294640616,-0.20633330012626547
2024-05-31,-0.14817001306581545,-0.04859825804887559,-0.09957175501693986
2024-06-03,-0.09590064896350015,-0.05805873623180051,-0.03784191273169964
2024-06-04,-0.08018076940797414,-0.06248314286703524,-0.0176976265409389
2024-06-05,-0.06376000030426354,-0.0627385143544809,-0.001021485949782644
2024-06-06,-0.0390000245072919,-0.0579908163850431,0.018990791877751205
2024-06-07,-0.10929918848963638,-0.06825249080596177,-0.04104669768367461
2024-06-10,-0.12803159117107654,-0.08020831087898472,-0.04782328029209182
2024-06-11,-0.13087855519589908,-0.0903423597423676,-0.04053619545353149
2024-06-12,-0.1882557656974484,-0.10992504093338376,-0.07833072476406464
2024-06-13,-0.2541979589314529,-0.1387796245329976,-0.11541833439845531
2024-06-14,-0.35322163785915706,-0.1816680271982295,-0.17155361066092756
2024-06-17,-0.4180040457044072,-0.22893523089946505,-0.18906881480494214
2024-06-18,-0.39459420517627564,-0.2620670257548272,-0.13252717942144843
2024-06-19,-0.3701609203730243,-0.28368580467846666,-0.08647511569455762
2024-06-20,-0.310104518656825,-0.28896954747413833,-0.021134971182686646
2024-06-21,-0.24515885328194642,-0.2802074086357,0.03504855535375356
2024-06-24,-0.16994320259471252,-0.2581545674275025,0.08821136483278996
2024-06-25,-0.11067232866489007,-0.22865811967498,0.11798579101008994
2024-06-26,-0.05978292796585194,-0.1948830813331544,0.13510015336730247
2024-06-27,0.02065501193186492,-0.15177546268015055,0.17243047461201547
2024-06-28,0.10497926670150903,-0.10042451680381863,0.20540378350532768
2024-07-01,0.20734181084636916,-0.03887125127378107,0.24621306212015023
2024-07-02,0.2772003077023548,0.024343060521446108,0.25285724718090874
2024-07-03,0.285696847316558,0.07661381788046849,0.20908302943608947
2024-07-04,0.25639132311324886,0.11256931892702457,0.1438220041862243
2024-07-05,0.24327284890139467,0.1387100249218986,0.10456282397949607
2024-07-08,0.2884561201154554,0.16865924396060997,0.11979687615484544
2024-07-09,0.3205688696978015,0.19904116910804828,0.12152770058975323
2024-07-10,0.3189413217102057,0.22302119962847977,0.09592012208172596
2024-07-11,0.33078365509074814,0.24457369072093343,0.0862099643698147
2024-07-12,0.324326410245412,0.2605242346258292,0.06380217561958279
2024-07-15,0.3379074701501139,0.27600088173068615,0.061906588419427755
2024-07-16,0.3383153379369901,0.288463772971947,0.049851564965043116
2024-07-17,0.34754297978782134,0.30027961433512185,0.04726336545269949
2024-07-18,0.34682340596966554,0.3095883726620306,0.037235033307634946
2024-07-19,0.3518798833945347,0.31804667480853144,0.03383320858600325
2024-07-22,0.30317051518445126,0.3150714428837154,-0.011900927699264152
2024-07-23,0.23044185900635838,0.298145526108244,-0.06770366710188563
2024-07-24,0.18997989922002745,0.2765124007306007,-0.08653250151057323
2024-07-25,0.1529230372880619,0.2517945280420929,-0.09887149075403101
2024-07-26,0.1189562874862311,0.22522687993092055,-0.10627059244468945
2024-07-29,0.04312528650204683,0.1888065612451458,-0.14568127474309897
2024-07-30,-0.03193461781891571,0.1446583254323335,-0.17659294325124922
2024-07-31,-0.04171733923484311,0.10738319249889819,-0.1491005317337413
2024-08-01,-0.08560160998253608,0.06878623200261134,-0.15438784198514743
2024-08-02,-0.19000550746311973,0.017027884109465125,-0.20703339157258485
2024-08-05,-0.27123356950673383,-0.04062440661377467,-0.23060916289295916
2024-08-06,-0.2918967683214575,-0.09087887895531124,-0.20101788936614626
2024-08-07,-0.3079503084945685,-0.1342931648631627,-0.1736571436314058
2024-08-08,-0.28032330653909554,-0.16349919319834927,-0.11682411334074627
2024-08-09,-0.27702211347951433,-0.1862037772545823,-0.09081833622493204
2024-08-12,-0.21862918884901816,-0.19268885957346946,-0.025940329275548707
2024-08-13,-0.18474722010605404,-0.1911005316799864,0.0063533115739323465
2024-08-14,-0.11461465519226266,-0.17580335638244166,0.061188701190178996
2024-08-15,-0.02166618233739115,-0.14497592157343156,0.12330973923604041
2024-08-16,0.06177397368665538,-0.10362594252141417,0.16539991620806954
2024-08-19,0.12245473440422572,-0.0584098071362862,0.1808645415405119
2024-08-20,0.15902849582791134,-0.014922146543446695,0.17395064237135804
2024-08-21,0.17151188730427336,0.02236466022609732,0.14914722707817604
2024-08-22,0.18252865399026064,0.05439745897892999,0.12813119501133063
2024-08-23,0.17392323012326827,0.07830261320779765,0.09562061691547062
2024-08-26,0.34069763330299807,0.13078161722683773,0.20991601607616034
2024-08-27,0.43317675108422904,0.191260643998316,0.24191610708591305
2024-08-28,0.5373905698463446,0.26048662916792176,0.27690394067842283
2024-08-29,0.5953656065420603,0.3274624246427495,0.2679031818993108
2024-08-30,0.6363960129954869,0.389249142313297,0.24714687068218988
2024-09-02,0.6373583426898186,0.43887098238860134,0.19848736030121727
2024-09-03,0.5997378506533018,0.4710443560415415,0.12869349461176027
2024-09-04,0.5642262075973044,0.4896807263526941,0.07454548124461025
2024-09-05,0.5140193509853681,0.494548451279229,0.019470899706139133
